FlueGasTemp,SteamPressure,FeedwaterConductivity,DrumLevel,FuelFlow,OxygenContent,Status
235.90805137021027,57.56684405905365,2.008986289684154,56.42291993603302,6.65159551187494,3.714065580622673,Unsafe
262.2683448703754,52.96456402607991,2.081111608449416,50.20841482137772,4.455226531269616,3.8588268138113504,Safe
246.58785610069887,61.72707090821927,2.1565715115667663,38.70111912097249,4.758523284677795,3.9361624777930415,Unsafe
247.9403355131668,52.88882749246563,1.853216581704557,45.80866206411096,4.0754867883017525,4.279450261870887,Unsafe
245.62459375310084,60.07254499631327,1.958433237139253,55.51126604086956,4.640106959431866,3.740799012372611,Unsafe
270.34360042856235,58.97561668067642,1.9737630719684756,56.50489639988436,3.599113115302144,3.456855413198224,Unsafe
264.7648359771488,53.86160017771972,1.7254367595052114,57.37934926262155,4.314292231652367,4.09479993833853,Safe
269.8814816364262,63.670531679036245,1.93440992286758,35.98745985800232,3.929722902547241,4.417381217345043,Unsafe
238.6044532377957,63.28464533171044,2.281704975411066,44.20144818536672,5.246042334182758,4.046475904845185,Unsafe
206.28616015274588,52.96640283720221,1.974302536403738,66.7602145875993,3.75382630677629,3.5175463722952967,Unsafe
256.83856292756053,64.38913015619563,1.816698715080628,44.309386091534265,4.479813531016571,4.444022100819221,Safe
258.2987682997718,55.80236220991171,2.30819714526518,59.54164514190924,3.931882710671313,2.807627691415507,Unsafe
245.3552542901791,62.03423817569892,2.7383718353941453,63.04940204008033,3.95803513280636,3.6760690315030216,Unsafe
266.44104861216096,55.684051439165856,1.6293723162452585,41.1884693765374,5.49075461332012,4.39534037913898,Safe
237.52266687654333,62.376674627137454,2.704522983206045,57.68116952430694,6.145607737094901,2.990357241460694,Unsafe
241.16699759891955,55.54228255072748,2.907126413850137,43.794591245543394,4.512340448181497,4.678289434296139,Unsafe
247.403922635742,62.95372167755163,2.59258151571967,63.42776964423003,5.678110252055542,3.9581851575805382,Unsafe
253.51036681529723,61.79527546740184,2.509964302713877,36.5196574845497,4.044297917443049,3.971596301642271,Safe
308.16953608189453,44.88421932684946,6.3635518490440885,66.85261113698272,6.325960307800724,4.198374044078836,Unsafe
246.3191782599569,56.16939584694664,1.4844469733528682,57.168795348194514,5.04675095590687,4.012877675461631,Unsafe
246.4160185124546,61.20438378600204,1.1933158818975302,33.13429756918565,5.40272976975993,3.6455446375047056,Unsafe
250.57356992440043,54.57126144609225,1.4649207682465697,70.60826563902658,6.123832673567807,3.572059246811184,Safe
276.78626303539744,48.92820825348751,3.2395964557937837,47.44649447666316,6.237009185821641,2.6802298949474537,Safe
229.63723690237097,63.50911520271672,1.7059234373397156,31.42428554833083,4.263527244424328,4.145811125331592,Unsafe
271.3674373187042,54.52064594600641,2.61436402761446,44.62171630134978,6.410521691719984,4.288324789989535,Safe
249.89432521779167,57.87091000816724,1.5719575639995442,39.22833173841472,4.9036457098870585,4.188339143477288,Unsafe
228.62877720679813,52.003026189028446,2.0323956750616907,38.58584207772781,4.730943702536383,3.832824086843025,Unsafe
303.0287944054239,50.75964375330689,6.180705883984567,56.286234182077365,6.451921810250768,3.201941870775847,Unsafe
308.5891410716308,49.02889656330473,3.147824557656977,62.62847729257819,7.139923949576879,2.106571225883144,Unsafe
253.98817344478076,62.818939375034574,1.7833247224577369,61.92477402507571,6.055023748117431,3.796573463868387,Safe
252.68042075215715,51.56360460179416,1.6518532104738026,46.322644167240334,3.809164288774439,3.978539005819506,Unsafe
248.78623993505968,56.24686589011622,1.829400133653352,47.49145338772305,4.881007428160689,3.801038494596288,Unsafe
233.09848796635293,58.21004782793332,1.0962051754092712,50.947384758329065,6.075284555003564,4.016568731095056,Unsafe
237.8725959566022,64.78147501045673,2.2995448796319047,25.846367379214705,6.43575115773004,4.074247652900553,Unsafe
233.8338283310604,62.0791841814303,2.0433805377313234,49.72597709133496,4.755120485335132,3.8731907605265232,Unsafe
308.0820543116856,47.17059813551349,4.737156688860034,56.72436046972407,8.436116384938373,3.694215065223823,Unsafe
263.86950524369155,56.84534583131105,2.216425201259987,50.39309198743465,4.984054750674204,3.408739988886184,Safe
291.84112815572865,40.81297870380673,3.20831840784723,62.04004401320937,6.690485984149582,2.076766897793811,Safe
248.5493033219441,54.81928214012402,3.0580060284154973,55.42774673912562,4.526900621286449,3.57194607980304,Unsafe
290.39550495970747,56.60055730131907,1.4922462805933394,50.55230436481112,4.939428477113794,4.106429157613052,Safe
259.10275889823504,57.98310127015659,2.666605280690022,60.02579814271594,4.595042018685906,3.807702580792421,Safe
268.79263951641224,63.09541584694005,1.789507065993412,43.89850254419855,5.287753683453637,3.8081670298429695,Safe
236.43897565396,53.380244578902186,1.587115452265921,58.755050498444106,4.8535724120050485,3.890060517620838,Unsafe
257.832138189009,61.48580011904111,1.4390159400252922,62.49821097053679,5.0972732316592095,3.2396528633416413,Safe
241.22638519873345,61.66982574838095,1.6958804259677305,63.70695988904976,6.127795845758531,5.023913289827872,Unsafe
297.8966135176729,59.99142923165468,2.015794503076289,33.20254673481004,4.437966696358699,3.1057680251365927,Unsafe
221.9538745045687,44.307426668829805,2.066880287027115,59.06648385809283,4.6292536688153625,4.1259728091813495,Unsafe
282.4750351735163,61.65735448165448,2.1242725525594937,32.40712979959423,4.16689672918278,3.877173323937233,Unsafe
248.55910150413024,52.975915280362464,2.8004539959444577,46.44453328809294,5.23717405283938,4.089837009230223,Unsafe
292.8102751072756,41.75011824431412,4.803138004569327,58.078949549486886,4.9000657366334,2.964171824419365,Safe
220.75942367016364,61.87679848072237,2.0000802537035423,47.132936781963465,5.489217335391879,3.873861435292185,Unsafe
228.50272278212933,63.34542605133762,2.568529430022761,47.50081515160471,6.265100775337147,4.037156445224479,Unsafe
238.79615072394748,62.87780962915183,1.7547021290482845,65.15176393443556,5.241431064637747,4.471050658209787,Unsafe
242.04248278584208,58.36663376245478,2.6118968112565826,44.10820950302353,5.415709974614872,3.6561876404693257,Unsafe
257.1074938136768,74.59086777530047,1.6886641167238086,58.930774345656914,4.142432290523137,3.7204527139475294,Unsafe
248.51665520213285,63.39364034639709,1.3850584423567298,64.53634150874947,5.412724984251223,4.405870156883579,Unsafe
247.14491982874588,56.74162438921792,2.0436024960186336,53.67165405043045,4.7548385599910485,4.149915232063871,Unsafe
257.78306770660186,55.92923371701198,2.271252114832258,48.31454084096442,4.87094982178117,4.037919501423981,Safe
319.07720821646853,36.70196805760394,4.502691706033739,72.20467274473137,7.369222719531217,2.502694992009649,Unsafe
266.3315448132501,65.03652178736631,1.5704613418173716,70.9924951925509,5.184847296866363,4.17692500079419,Safe
264.3890623912781,59.66064309150259,1.7173250237494528,51.33678838237624,5.067838107130476,4.027577278670793,Safe
220.18646628098665,67.39035949178222,1.480103387735883,46.59395922256233,4.870648713579951,4.455606551897688,Unsafe
237.5967946894021,56.26272173020894,2.5673843074333824,51.33166489362706,4.445379100861475,4.0870881282023,Unsafe
258.2010035230207,63.51329999249653,1.1583089334785872,48.10942079147625,4.509812659988194,5.24133888108716,Unsafe
250.29424986540985,59.07724278907028,2.156620846846808,67.89438711077374,3.9882821821707903,4.05744860674108,Unsafe
257.50214549670824,59.47995386137652,1.4322838454847155,33.48460286569809,4.989960844307084,4.37054083274512,Unsafe
246.68545600700165,59.89377610361879,1.645610898639251,65.32978247531085,4.216655650977921,3.5155189723432256,Unsafe
347.3657447448685,49.57592692042577,5.267514596038419,65.33336009639217,6.914004895471464,2.45040612935616,Unsafe
321.2098583747059,39.61072307405871,6.054020000859798,69.06712516706463,7.446335569101445,2.534474837661339,Unsafe
300.9743777079585,43.37992871640543,3.852731008046321,41.825733437075804,5.998028666005357,3.0614978232205465,Unsafe
267.70192260612293,55.38824335469041,2.611789829879637,54.260250117929786,3.9213347957755698,2.8601050885180337,Unsafe
244.1773477218816,60.695143434765626,3.6888841206446807,47.791457198704485,5.368191154582334,4.237920188421984,Unsafe
288.747963812826,47.5522261352688,4.116650047188866,53.53341645178799,6.854324431088644,3.064524653628274,Safe
248.92598110878905,63.726803620389376,2.2455019729788765,51.44116362779682,4.00882724415613,4.325296309981871,Unsafe
264.34157998007686,49.19491433095963,5.162633960819509,68.37791038408949,6.5933457881129645,3.197893586581431,Safe
240.6277213345648,60.10208583606459,1.5868173573670656,56.16025708747672,5.726872876150042,4.261022768122354,Unsafe
275.11738650021306,61.22478546586002,1.7932805988117448,65.46108560431409,6.243872192341006,3.717618280599676,Safe
239.21335822826225,56.18933275742951,2.0278150618828943,46.112547063284985,4.237625392534076,3.9774782328334455,Unsafe
307.41495206757565,43.61115419982408,6.2189706892962455,76.07583955592881,6.2962303829889015,3.1849006588157835,Unsafe
265.586676811304,63.3756852820346,2.330868306048474,51.47822090303245,6.038555129357289,4.424219823227033,Safe
296.25338034384936,41.53397428742302,5.315162479340295,62.14099834012144,5.641883864100364,4.021403764032145,Safe
313.8335077508465,44.82413887262657,4.332871840991986,65.25076465798715,7.260592882087632,2.0059969998464826,Unsafe
306.8215653337492,43.66403014133154,3.971276916766048,68.70502308350707,8.343042141228917,3.402916770770644,Unsafe
267.5909352888905,65.1281605693629,1.6619646423531953,57.40078365705286,4.385863876556153,3.8419685141812754,Safe
269.8062101467575,60.57154376529624,1.0692433196704,52.10284563895228,4.979459791716411,3.5603015883931506,Safe
232.85544553254064,64.62836104751361,2.1535015300026807,62.327283420682846,4.59064490247063,3.891233610813333,Unsafe
224.11289906814105,56.12518587968008,3.028292910353798,52.45528172056168,5.668984781128694,3.7078172346035143,Unsafe
251.4671993963996,65.76174319480963,1.477537482688874,54.77878936096052,4.315456826779358,4.1129490103743525,Safe
244.62489771968168,65.53355212143659,2.2791160534391515,63.05776578287521,3.49691446900548,3.8897953083919976,Unsafe
235.37790136115737,61.4189401391904,2.429175616502695,44.19082822805882,5.0415773813724005,4.43018154965168,Unsafe
255.6489241480876,43.27774057887554,6.321792982806825,52.849037279266014,5.793186936574472,2.6581229537889364,Safe
262.6297554317819,62.33626107591395,2.3960686995727345,48.58859680556164,3.789896980697979,3.247090300329617,Unsafe
237.45906771849965,55.82064872190847,2.420540769303208,48.83782736748613,4.987569473010784,4.807314917193287,Unsafe
304.09776262831605,47.49898382805669,5.257701490035728,51.3072388634852,6.062759266363483,2.882194238368553,Unsafe
292.9028413255394,59.279700902526045,4.990920887782044,52.98917620851692,6.548490647115047,2.7489753437893043,Safe
279.76682766840014,47.36702713805809,1.3607205482476925,60.81915751904236,7.021532487880359,3.5805302445779583,Safe
280.2291266569096,62.66847624003096,1.5084484264279254,41.20129595289908,4.328811549816274,3.734910158412132,Safe
284.39999046309293,47.60717748029948,5.625628989476334,58.29677441363291,8.381294920781912,3.1978084162590976,Unsafe
291.8788052509739,33.613933121241786,5.216566211095017,69.81350157694618,6.99966843251986,3.711655885704523,Unsafe
251.84617302484276,70.7414843189348,1.6481718113424586,48.10248442740317,4.994432093670113,3.954025521163484,Unsafe
248.6539645856916,66.84039675244301,2.144669452821492,45.52754895212693,5.734690491947097,4.4322579328843394,Unsafe
337.23907896753167,45.84864648637164,6.441166653861647,73.76265650557394,6.069210735163002,2.8455783985994167,Unsafe
314.07178045246457,46.51772921198781,5.83574684280044,48.32527556172235,6.894674174806598,2.7057110968775597,Unsafe
254.039421288711,66.71360930675593,2.837564969845113,44.46732341313239,6.0692752604356,4.166212355510227,Safe
239.7792964739564,54.4527222227689,1.9469339961938417,48.01384277121536,4.70692534352839,3.748250464571021,Unsafe
302.83296624160545,50.47034791751233,4.400848788425373,67.3363672265703,5.360342268625331,2.95423014024085,Unsafe
241.3311883475093,65.97588705755709,2.7635661920775654,50.40798218223812,5.128497460065163,3.65623878875212,Unsafe
252.77065712171623,68.07936245061157,2.352756693030124,46.38535670836538,5.747841330156524,3.736605564288189,Safe
263.67044083262084,60.39957631870018,2.5732359387439514,48.51444585099418,6.125768817182717,5.103006230835508,Unsafe
281.8715710452544,60.869736042064055,2.0276040044961667,55.37365424934825,6.644154194072571,3.737965298611956,Safe
270.82506667312674,51.72387643905284,2.0058258538426226,56.64763089724363,4.38107927050582,3.5412235408290327,Safe
233.32049461338755,53.00385870387685,1.4439068493607208,42.18440140775415,6.592118219054621,4.198604155065824,Unsafe
294.4898078920012,44.26880738236199,8.56868223920706,67.18508012275691,5.339844152272932,2.161008425258429,Safe
228.8977748575369,52.31146095734999,1.7844994470835305,34.09569741480703,3.6780927548365954,4.62162752677354,Unsafe
234.1733848677933,51.99409400594213,1.58349587208028,42.87798975149372,4.58737274598408,4.373932934362991,Unsafe
234.58894672710983,54.41336495534382,1.7491766606017711,31.47657496890124,6.133267058675754,4.65938048741957,Unsafe
247.9853688779418,55.87083613380976,2.2106801271533545,59.12602314029744,5.595790615772256,3.5717619554362137,Unsafe
242.9578842109757,56.32883339014481,1.576186393751558,37.36964646422933,4.814760404843764,3.698053174427148,Unsafe
257.6240295951188,50.32285020143097,1.82576690431901,20.04733109200384,4.3830165644391865,4.024398689190314,Unsafe
237.44106353425448,60.3485213471464,1.41480820094783,42.49961822356879,5.09234872592105,4.3194622333742805,Unsafe
267.8910274812462,58.37571036750727,2.230614130749399,38.27717503097047,4.012475473790603,3.4477116856161736,Safe
253.8982419137264,64.53981156813525,2.1131190443337107,44.71549002099609,5.549898593790004,3.480284518549665,Safe
284.318024563853,47.53147804936903,5.574208410004125,71.79122503559849,7.418999704958699,3.068208675655672,Safe
240.95769016324056,57.67462026899497,2.0075169627708958,49.95747903280058,6.010100681879239,4.00131140865755,Unsafe
335.3781755704364,40.84950435130933,3.384523085309585,56.19853887789583,7.97167046666547,1.8132199511197609,Unsafe
249.0379248011051,55.91922505485978,1.649375227797962,64.35065412002112,4.645767249657721,2.81338513357468,Unsafe
255.19672314245463,55.73887678501338,1.572687679122467,48.97733649782408,3.611166352358885,3.601056589252055,Unsafe
259.0618133438278,51.81798490396758,2.758144225278007,30.89034064407795,3.972328934865856,3.831795065353072,Unsafe
301.90636475317723,43.98319526305087,5.173140928650271,57.86104026891168,7.008036468038259,2.323969312327432,Unsafe
233.91791482021588,58.9210643683589,2.2822491020237488,35.97070927586889,5.24468821660163,3.0049416313755324,Unsafe
266.2403658083061,58.43581763474239,2.3247906658230866,45.69585291312716,5.317364553211133,4.627328022463344,Safe
293.1799071675774,47.12879681689402,4.9354629862212045,65.65934848215576,7.154910438574401,3.077850622994465,Safe
230.61061979271605,57.25037583767827,2.081935700868228,78.47009588957641,4.717232183770973,2.750365230190709,Unsafe
257.630875348449,63.4758262416507,2.107515971471728,63.173513046520114,5.459331366691082,3.880459647189349,Safe
266.2265009150924,65.15826887287588,2.7116324605328304,40.34424993790161,3.972025002958437,3.7931111359907415,Unsafe
246.9008308045593,71.2701905446056,2.669259754290636,45.61921351896463,4.659384101779712,3.60367750290968,Unsafe
227.2721340670217,58.133157874984576,1.7514846546670455,60.83392143583352,4.213573610624197,4.739563944227721,Unsafe
320.36893546967417,35.154906879315526,4.366112190739195,77.86434585991141,8.203646988539028,3.56385125095874,Unsafe
243.3108442920826,70.2725744470238,3.1312844041676597,37.409972730318486,4.57468946389842,3.432156754095498,Unsafe
262.23251533666394,62.67729373704817,1.2853367645129676,58.71705131061377,3.795432270096554,3.173092811339133,Unsafe
244.2202960470736,60.39482022834042,2.594821322742618,52.40487649467761,5.170472459895176,4.575351637333364,Unsafe
247.46767415214984,58.034548996492695,1.9412948498275653,45.12130911926205,5.40512827310331,3.077497468033817,Unsafe
255.34379183059124,53.86492961355732,1.0678650813717638,52.50943193236659,5.992894697996299,3.928271402540149,Safe
242.1062821522387,65.8533081465883,2.184458601454123,50.55739773326368,4.926260735957357,4.097079797847498,Unsafe
244.12527148867312,64.82384947151223,2.395336159345364,48.51379616568545,5.985355440347205,3.764473214807553,Unsafe
228.7694388692438,65.14384495711741,2.7028237987539816,64.7298357762983,3.4723337862424786,4.142367778534668,Unsafe
248.5680362936639,59.19720195249101,1.5198234739289431,43.41891190617234,6.76414984012728,4.330716424691626,Unsafe
245.53776698689225,56.3977246466247,1.8529384098119157,44.64835732832362,4.360207881480025,4.067044342791665,Unsafe
259.0464202742325,64.35777983144071,2.348094857913123,50.14816009930505,4.49544613945794,4.084759878868304,Safe
239.0788435321702,53.00328917075615,2.2897889235569235,31.41874986266408,4.80715285293441,3.98310515220992,Unsafe
259.5788868816606,66.4603016716326,2.7703761882583864,63.58357166430605,4.955660750414062,4.156262407911631,Safe
237.8559472011753,52.61868727999111,1.9396784829350824,30.83699234002293,5.317022031909498,3.752338509008065,Unsafe
233.0642234317416,58.29089089876932,2.0476751371663893,55.43524332550028,5.136589688496557,3.799855759335455,Unsafe
250.1182027704209,54.206983681702575,1.5993898200935583,59.67522994909176,4.678013053740896,3.5954611884933003,Safe
243.81668882463293,55.05998590998529,1.5667147227872518,50.04529291051558,6.817259567123648,3.741927565320872,Unsafe
240.37499769804427,59.43205943189475,2.0503679040606726,65.74934313789059,5.9859033600138325,4.491568550652828,Unsafe
259.5312704531384,66.45230370688175,2.3190920203641063,51.72158669606441,3.829826131658161,3.822295547209764,Unsafe
251.17952785474137,54.2833050445807,1.346450827800434,50.30848667053508,4.489756746017972,4.060452957543028,Safe
285.4435897458374,47.82111183825963,2.739755313724325,54.34585788873433,5.85551558951497,2.354271413888826,Safe
223.3563049980032,57.22356948699482,1.1224489843644192,39.82508937111922,5.190701923872932,3.1993818391915174,Unsafe
257.21362139123346,53.77474388248002,1.3408618539850292,52.8710063740126,5.14287087906692,3.734691613942424,Safe
297.1905053866649,40.09446722746385,3.7016642986658086,69.61281881000482,7.197811055507314,4.096139621209669,Safe
258.73856978213206,62.65433581033575,2.4796266882245197,53.42530989729593,4.95538052985615,3.147253278077553,Safe
267.2390998942851,60.53603981020067,2.778208017785883,65.09546862612632,5.551351678958519,4.377816741341032,Safe
256.821113682117,51.379690945659824,2.095105479671421,50.63107121492024,4.807794528132463,4.120734898567577,Safe
275.49153974513064,61.12634861007523,2.666967819943974,61.195661169810926,5.206251764203991,3.9935541082208,Safe
233.87031410426144,65.13739671676346,2.53781339700883,36.73565172692004,3.8296977305540567,3.5325260812660115,Unsafe
252.84559251415592,63.73722485713528,2.353839122013621,39.94304912681807,4.569045854825498,3.1130125351779494,Safe
252.15082701013372,58.84470231579551,2.0234681492076136,42.69165100302329,5.9847296727057095,2.948475241565013,Safe
297.43176869659305,50.83472883478837,5.9311445162658085,64.39207295791823,6.77482560835552,2.28764345676961,Safe
234.2551675163509,58.883642057833455,2.115759386023231,58.29223585637112,4.806959182638951,4.046490931102494,Unsafe
253.28725491495908,59.56649431925896,2.171798767589108,46.967392223332936,4.893754958338644,3.64177074181936,Safe
257.050662810523,59.8740565823526,2.215369966990925,51.446861305250366,3.762206722037425,3.895434447634178,Unsafe
304.66652884979766,38.99126802562701,5.378038049705883,67.9476425018681,5.287319947348989,2.967711268240572,Unsafe
237.61519475796783,59.311294698060365,1.8846445137575885,56.94096746811757,4.000611584341894,3.4513635349375043,Unsafe
238.50015118324976,58.439640339736336,2.5285295056782884,44.7792809550164,5.528910410670429,4.949058507909252,Unsafe
244.5532500826665,58.32107030510125,1.783244089398233,62.28115293780928,4.822383879695981,4.228867021284853,Unsafe
247.66152733095,61.04426771267166,2.1474153446048474,45.667158263721454,5.444685161241485,3.6654730326419855,Unsafe
270.2627849604851,55.00589565332975,2.15735497119538,55.40828210384492,4.396978033153911,4.408129859691327,Safe
234.1343360656615,62.69217478608226,1.72935045251888,67.44010234075733,5.373175752749045,3.847090268336851,Unsafe
269.54917055974096,56.44931696581309,1.8529528458056832,41.128374116371454,5.07364983643725,3.264983206594537,Safe
257.8425323205325,61.24725472965036,2.277319354065904,50.17855301482175,4.372669806245344,4.348021205548244,Safe
264.78594993519795,55.31703996878179,1.9675642794733197,44.71669110889576,5.487428093132688,4.239437485026226,Safe
224.4612459364324,59.04776907035392,1.7308814349626054,50.30283636552964,6.623271887959253,3.9088566467852632,Unsafe
249.91067936180903,52.33700882701119,2.123666650841262,53.19887967854412,6.540741856401809,4.169799304291074,Unsafe
236.2558884915441,54.380607974372026,2.067641254276159,48.63903541318351,3.974572643908312,4.156921515952284,Unsafe
251.69905615806647,48.10784170063336,1.842778104851185,43.81603147039348,7.889080050252536,4.569645258829572,Safe
256.6450319567106,59.38782005126301,2.2413563802780687,35.397140939411884,5.055925323567059,3.75461508799848,Safe
259.18703191020404,59.01953394661531,1.9533696672291176,42.04824987586166,5.450762817280991,3.2928734419856798,Safe
315.8994203812165,47.12437930486085,4.839213879691566,46.678329737210575,6.785150108070218,3.9794725734569423,Unsafe
254.60949281314916,63.79412208081805,2.7872931788811712,50.96430379528505,6.65700436332389,4.132011224498177,Safe
240.0951829078983,66.05337276271098,2.235934973938338,63.7479797005478,3.6963685600278255,4.002049218725262,Unsafe
233.40211136887496,65.6411989163442,1.1673076808795002,53.85821486432223,5.190109122408596,3.796289400897732,Unsafe
223.43397170367865,67.16916419329922,1.9185439033118823,39.21635836205135,4.39318139121664,3.375962023705092,Unsafe
231.85538471963196,48.97352813622047,2.310250449549581,47.45845469125613,4.775005674930664,4.28889331531592,Unsafe
242.68441940576884,65.14802180709846,2.252046915971971,50.641025649502254,3.938231780474797,2.839298368474889,Unsafe
239.04450052424292,69.03804253884631,2.477694285589925,50.288488947931846,4.92383910756715,4.5663112288858745,Unsafe
310.29511693650454,58.35031459286895,3.083694085492517,66.04711970331618,6.528413918262042,3.0621010405835323,Unsafe
243.73135681351164,60.031907704816575,1.1975978445509687,44.85583238343472,6.457516252740817,4.563942766323725,Unsafe
327.070136948127,37.38047363105441,4.902592586360212,53.5793648343519,6.724549108751885,3.6633249578103375,Unsafe
248.8907865158741,60.270258314230006,1.1296496968098322,40.96796391104549,5.575131069762679,3.3272474267977445,Unsafe
229.74166053485524,54.634048629664754,1.8866533650506403,36.64534706551881,5.106416590472477,4.565643553179363,Unsafe
228.53837346822928,57.03879577593592,2.2373710524199457,59.999910050596114,5.743449269766084,4.66150463435402,Unsafe
243.5967839507887,61.4922590699072,1.235704351870357,49.61348231172675,5.488195406231616,4.228734343044004,Unsafe
292.2534533217528,35.26601710694512,5.117653672429961,67.4157091296124,5.632460017324599,2.968398573457982,Unsafe
219.88814708882484,54.22682830635578,2.279830785162184,61.25930330634056,4.607680597950063,3.72871204453708,Unsafe
311.13729754624575,48.28536146973919,5.913493480777603,51.667653180751536,7.929005466332049,3.2824153044455118,Unsafe
253.49824196895253,56.24635196497201,1.6916349450217991,58.21564124624614,5.431275283404082,4.023724265318102,Safe
327.6467761892817,40.97046591309882,4.260993654120696,75.34473050632914,5.623569043058992,3.094388809925076,Unsafe
254.02888418294884,67.37939575251983,1.7443702710652365,47.982256237008414,6.233174716622564,3.399817897178703,Safe
227.42919438953496,60.28932023713378,1.0819973583215845,63.99097479263414,4.239323732432744,3.924411163323817,Unsafe
249.43160377424755,59.66917032726783,0.5908478568989106,48.85182960351574,3.587334803060325,3.423248213728937,Unsafe
228.3219210338166,62.23351805404572,2.1810122754942327,59.1637882736333,3.956171398833178,3.985264521641112,Unsafe
293.60396051218095,46.29695163638674,4.48726472735099,57.97355770680274,8.228095575691464,3.490418681232764,Unsafe
317.7471623649193,46.46956766785712,4.03347435559732,66.79667063810496,7.164185509934014,2.5973278294618303,Unsafe
244.00545721578092,58.33710310075063,1.759915207896383,53.299587878404346,5.3709711034203576,4.382906906960196,Unsafe
233.71262306672224,56.48041837292228,2.513535150322069,42.385444432361496,5.15490260073461,4.790407453146616,Unsafe
253.35681927458347,61.90389035682526,2.491868021951782,48.81465765971136,4.68014613514032,4.124837513993892,Safe
